Season,Rule,Pokemon,併用率の高いポケモン,Rank_併用率の高いポケモン
10,Single,ギアル,リーフィア,8
10,Single,ギギアル,フライゴン,1
10,Single,ギギアル,サーナイト,2
10,Single,ギギアル,サンダース,3
10,Single,ギギアル,インテレオン,4
10,Single,ギギアル,シャンデラ,5
10,Single,ギギアル,ルチャブル,6
10,Single,ギギアル,マニューラ,7
10,Single,ギギアル,カジリガメ,8
10,Single,ギギアル,カメックス,9
10,Single,ギギアル,バイバニラ,10
10,Single,ギギギアル,マリルリ,1
10,Single,ギギギアル,アシレーヌ,2
10,Single,ギギギアル,パッチラゴン,3
10,Single,ギギギアル,オーロンゲ,4
10,Single,ギギギアル,リザードン,5
10,Single,ギギギアル,ロトム,6
10,Single,ギギギアル,サザンドラ,7
10,Single,ギギギアル,ルガルガン,8
10,Single,ギギギアル,ロトム,9
10,Single,ギギギアル,キュウコン,10
10,Single,オーベム,ウルガモス,1
10,Single,オーベム,オーロンゲ,2
10,Single,オーベム,ガマゲロゲ,3
10,Single,オーベム,オニシズクモ,4
10,Single,オーベム,リザードン,5
10,Single,オーベム,パッチラゴン,6
10,Single,オーベム,コジョンド,7
10,Single,オーベム,ハッサム,8
10,Single,オーベム,ガラガラ,9
10,Single,オーベム,ドククラゲ,10
10,Single,ヒトモシ,ドサイドン,1
10,Single,ヒトモシ,マホイップ,2
10,Single,ヒトモシ,アイアント,3
10,Single,ヒトモシ,トリトドン,4
10,Single,ヒトモシ,マリルリ,5
10,Single,ヒトモシ,モロバレル,6
10,Single,ヒトモシ,イシズマイ,7
10,Single,ヒトモシ,モノズ,8
10,Single,ヒトモシ,パッチラゴン,9
10,Single,ヒトモシ,ドラミドロ,10
10,Single,ランプラー,ウーラオス,1
10,Single,ランプラー,ラプラス,2
10,Single,ランプラー,ポリゴンＺ,3
10,Single,ランプラー,ドサイドン,4
10,Single,ランプラー,レアコイル,5
10,Single,ランプラー,ハガネール,6
10,Single,ランプラー,マリルリ,7
10,Single,ランプラー,マンタイン,8
10,Single,ランプラー,キュワワー,9
10,Single,ランプラー,ドラミドロ,10
10,Single,シャンデラ,パッチラゴン,1
10,Single,シャンデラ,アシレーヌ,2
10,Single,シャンデラ,ウーラオス,3
10,Single,シャンデラ,ドサイドン,4
10,Single,シャンデラ,ナットレイ,5
10,Single,シャンデラ,マリルリ,6
10,Single,シャンデラ,オーロンゲ,7
10,Single,シャンデラ,ウーラオス,8
10,Single,シャンデラ,カビゴン,9
10,Single,シャンデラ,キュウコン,10
10,Single,キバゴ,ギモー,1
10,Single,キバゴ,モグリュー,2
10,Single,キバゴ,ポリゴン,3
10,Single,キバゴ,ヒポポタス,4
10,Single,キバゴ,ヨーギラス,5
10,Single,キバゴ,オノノクス,6
10,Single,キバゴ,オノンド,7
10,Single,キバゴ,カメール,8
10,Single,キバゴ,エーフィ,9
10,Single,キバゴ,ロトム,10
10,Single,オノンド,リザードン,1
10,Single,オノンド,ルガルガン,2
10,Single,オノンド,ヘラクロス,3
10,Single,オノンド,モスノウ,4
10,Single,オノンド,キリキザン,5
10,Single,オノンド,ブラッキー,6
10,Single,オノンド,ウーラオス,7
10,Single,オノンド,エーフィ,8
10,Single,オノンド,オンバーン,9
10,Single,オノンド,ルンパッパ,10
10,Single,オノノクス,リザードン,1
10,Single,オノノクス,アシレーヌ,2
10,Single,オノノクス,ウーラオス,3
10,Single,オノノクス,ロトム,4
10,Single,オノノクス,オーロンゲ,5
10,Single,オノノクス,キュウコン,6
10,Single,オノノクス,パッチラゴン,7
10,Single,オノノクス,ナットレイ,8
10,Single,オノノクス,ニンフィア,9
10,Single,オノノクス,カビゴン,10
10,Single,クマシュン,パッチラゴン,1
10,Single,クマシュン,ウーラオス,2
10,Single,クマシュン,サザンドラ,3
10,Single,クマシュン,キュワワー,4
10,Single,クマシュン,サニーゴ,5
10,Single,クマシュン,リザードン,6
10,Single,クマシュン,バイウールー,7
10,Single,クマシュン,マッギョ,8
10,Single,クマシュン,ピクシー,9
10,Single,クマシュン,ヌメルゴン,10
10,Single,ツンベアー,キュウコン,1
10,Single,ツンベアー,パッチラゴン,2
10,Single,ツンベアー,ウーラオス,3
10,Single,ツンベアー,ウーラオス,4
10,Single,ツンベアー,リザードン,5
10,Single,ツンベアー,ヒヒダルマ,6
10,Single,ツンベアー,アシレーヌ,7
10,Single,ツンベアー,クレベース,8
10,Single,ツンベアー,ラプラス,9
10,Single,ツンベアー,ドサイドン,10
10,Single,チョボマキ,ハピナス,1
10,Single,チョボマキ,ドヒドイデ,2
10,Single,チョボマキ,バンバドロ,3
10,Single,チョボマキ,マッギョ,4
10,Single,チョボマキ,パッチラゴン,5
10,Single,チョボマキ,ウルガモス,6
10,Single,チョボマキ,カビゴン,7
10,Single,チョボマキ,ピクシー,8
10,Single,チョボマキ,ヤドキング,9
10,Single,チョボマキ,モロバレル,10
10,Single,アギルダー,パッチラゴン,1
10,Single,アギルダー,ウルガモス,2
10,Single,アギルダー,アイアント,3
10,Single,アギルダー,マリルリ,4
10,Single,アギルダー,リザードン,5
10,Single,アギルダー,ウーラオス,6
10,Single,アギルダー,オーロンゲ,7
10,Single,アギルダー,シュバルゴ,8
10,Single,アギルダー,ドヒドイデ,9
10,Single,アギルダー,ドサイドン,10
10,Single,マッギョ,パッチラゴン,1
10,Single,マッギョ,アシレーヌ,2
10,Single,マッギョ,リザードン,3
10,Single,マッギョ,ウーラオス,4
10,Single,マッギョ,サザンドラ,5
10,Single,マッギョ,マリルリ,6
10,Single,マッギョ,ギルガルド,7
10,Single,マッギョ,キュウコン,8
10,Single,マッギョ,ウーラオス,9
10,Single,マッギョ,ナットレイ,10
10,Single,マッギョ,パッチラゴン,1
10,Single,マッギョ,アシレーヌ,2
10,Single,マッギョ,リザードン,3
10,Single,マッギョ,ウーラオス,4
10,Single,マッギョ,マリルリ,5
10,Single,マッギョ,ウーラオス,6
10,Single,マッギョ,ロトム,7
10,Single,マッギョ,サザンドラ,8
10,Single,マッギョ,カビゴン,9
10,Single,マッギョ,キュウコン,10
10,Single,コジョフー,ツボツボ,1
10,Single,コジョフー,チラチーノ,2
10,Single,コジョフー,キュウコン,3
10,Single,コジョフー,マリルリ,4
10,Single,コジョフー,サンドパン,5
10,Single,コジョフー,ミミロップ,6
10,Single,コジョフー,アシレーヌ,7
10,Single,コジョフー,アブリボン,8
10,Single,コジョフー,エアームド,9
10,Single,コジョフー,シャンデラ,10
10,Single,コジョンド,アシレーヌ,1
10,Single,コジョンド,パッチラゴン,2
10,Single,コジョンド,サザンドラ,3
10,Single,コジョンド,リザードン,4
10,Single,コジョンド,ロトム,5
10,Single,コジョンド,ナットレイ,6
10,Single,コジョンド,ギルガルド,7
10,Single,コジョンド,ウルガモス,8
10,Single,コジョンド,ドサイドン,9
10,Single,コジョンド,マリルリ,10
10,Single,クリムガン,パッチラゴン,1
10,Single,クリムガン,リザードン,2
10,Single,クリムガン,アシレーヌ,3
10,Single,クリムガン,ウーラオス,4
10,Single,クリムガン,ウーラオス,5
10,Single,クリムガン,マリルリ,6
10,Single,クリムガン,ロトム,7
10,Single,クリムガン,ウルガモス,8
10,Single,クリムガン,サザンドラ,9
10,Single,クリムガン,ドサイドン,10
10,Single,ゴビット,サザンドラ,1
10,Single,ゴビット,ヒヒダルマ,2
10,Single,ゴビット,チラチーノ,3
10,Single,ゴビット,ケンホロウ,4
10,Single,ゴビット,ガマゲロゲ,5
10,Single,ゴルーグ,アシレーヌ,1
10,Single,ゴルーグ,リザードン,2
10,Single,ゴルーグ,ウーラオス,3
10,Single,ゴルーグ,パッチラゴン,4
10,Single,ゴルーグ,サザンドラ,5
10,Single,ゴルーグ,ナットレイ,6
10,Single,ゴルーグ,ゲンガー,7
10,Single,ゴルーグ,マタドガス,8
10,Single,ゴルーグ,ロトム,9
10,Single,ゴルーグ,シャンデラ,10
10,Single,コマタナ,ムンナ,1
10,Single,コマタナ,ロコン,2
10,Single,コマタナ,ゴース,3
10,Single,コマタナ,ワシボン,4
10,Single,コマタナ,スナバァ,5
10,Single,コマタナ,オンバーン,6
10,Single,コマタナ,ウルガモス,7
10,Single,コマタナ,ピカチュウ,8
10,Single,コマタナ,モノズ,9
10,Single,コマタナ,マホミル,10
10,Single,キリキザン,パッチラゴン,1
10,Single,キリキザン,リザードン,2
10,Single,キリキザン,ウーラオス,3
10,Single,キリキザン,アシレーヌ,4
10,Single,キリキザン,サザンドラ,5
10,Single,キリキザン,オーロンゲ,6
10,Single,キリキザン,サーナイト,7
10,Single,キリキザン,ロトム,8
10,Single,キリキザン,ドサイドン,9
10,Single,キリキザン,ニンフィア,10
10,Single,バッフロン,ウーラオス,1
10,Single,バッフロン,パッチラゴン,2
10,Single,バッフロン,ガマゲロゲ,3
10,Single,バッフロン,ロトム,4
10,Single,バッフロン,キュウコン,5
10,Single,バッフロン,シンボラー,6
10,Single,バッフロン,アシレーヌ,7
10,Single,バッフロン,リザードン,8
10,Single,バッフロン,シャンデラ,9
10,Single,バッフロン,サザンドラ,10
10,Single,ワシボン,ヤドラン,1
10,Single,ワシボン,リオル,2
10,Single,ワシボン,ポリゴンＺ,3
10,Single,ワシボン,ロトム,4
10,Single,ワシボン,トゲデマル,5
10,Single,ワシボン,ルカリオ,6
10,Single,ワシボン,コオリッポ,7
10,Single,ワシボン,パッチラゴン,8
10,Single,ワシボン,レアコイル,9
10,Single,ワシボン,バチンキー,10
10,Single,ウォーグル,アシレーヌ,1
10,Single,ウォーグル,パッチラゴン,2
10,Single,ウォーグル,ウーラオス,3
10,Single,ウォーグル,ロトム,4
10,Single,ウォーグル,サザンドラ,5
10,Single,ウォーグル,ドサイドン,6
10,Single,ウォーグル,キュウコン,7
10,Single,ウォーグル,ナットレイ,8
10,Single,ウォーグル,ウーラオス,9
10,Single,ウォーグル,ギルガルド,10
10,Single,バルチャイ,パッチラゴン,1
10,Single,バルチャイ,クレッフィ,2
10,Single,バルチャイ,マルヤクデ,3
10,Single,バルチャイ,ダダリン,4
10,Single,バルチャイ,ピクシー,5
10,Single,バルチャイ,マタドガス,6
10,Single,バルチャイ,ハピナス,7
10,Single,バルチャイ,ジジーロン,8
10,Single,バルチャイ,マラカッチ,9
10,Single,バルチャイ,ハリーセン,10
10,Single,バルジーナ,パッチラゴン,1
10,Single,バルジーナ,ドヒドイデ,2
10,Single,バルジーナ,ロトム,3
10,Single,バルジーナ,ハピナス,4
10,Single,バルジーナ,ウーラオス,5
10,Single,バルジーナ,アシレーヌ,6
10,Single,バルジーナ,オーロンゲ,7
10,Single,バルジーナ,ナットレイ,8
10,Single,バルジーナ,ピクシー,9
10,Single,バルジーナ,サザンドラ,10
10,Single,クイタラン,ガマゲロゲ,1
10,Single,クイタラン,レントラー,2
10,Single,クイタラン,エレザード,3
10,Single,クイタラン,バチンウニ,4
10,Single,クイタラン,カマスジョー,5
10,Single,クイタラン,アマージョ,6
10,Single,クイタラン,ガラガラ,7
10,Single,クイタラン,ギガイアス,8
10,Single,クイタラン,アブリボン,9
10,Single,クイタラン,オンバーン,10
10,Single,アイアント,パッチラゴン,1
10,Single,アイアント,アシレーヌ,2
10,Single,アイアント,ウーラオス,3
10,Single,アイアント,サザンドラ,4
10,Single,アイアント,ロトム,5
10,Single,アイアント,ウーラオス,6
10,Single,アイアント,リザードン,7
10,Single,アイアント,オーロンゲ,8
10,Single,アイアント,ホルード,9
10,Single,アイアント,ドサイドン,10
10,Single,モノズ,ヒトモシ,1
10,Single,モノズ,イシズマイ,2
10,Single,モノズ,マッギョ,3
10,Single,モノズ,アイアント,4
10,Single,モノズ,コイル,5
10,Single,モノズ,タマンタ,6
10,Single,モノズ,リオル,7
10,Single,モノズ,ワシボン,8
10,Single,モノズ,ヨマワル,9
10,Single,モノズ,ブリムオン,10
10,Single,ジヘッド,ブリムオン,1
10,Single,ジヘッド,ギルガルド,2
10,Single,ジヘッド,アシレーヌ,3
10,Single,ジヘッド,パッチラゴン,4
10,Single,ジヘッド,サザンドラ,5
10,Single,ジヘッド,ヒヒダルマ,6
10,Single,ジヘッド,マリルリ,7
10,Single,ジヘッド,オーロンゲ,8
10,Single,ジヘッド,ウーラオス,9
10,Single,ジヘッド,シャンデラ,10
10,Single,サザンドラ,ギルガルド,1
10,Single,サザンドラ,パッチラゴン,2
10,Single,サザンドラ,ウーラオス,3
10,Single,サザンドラ,アシレーヌ,4
10,Single,サザンドラ,マリルリ,5
10,Single,サザンドラ,ナットレイ,6
10,Single,サザンドラ,リザードン,7
10,Single,サザンドラ,ドサイドン,8
10,Single,サザンドラ,ホルード,9
10,Single,サザンドラ,ロトム,10
10,Single,メラルバ,ロトム,1
10,Single,メラルバ,ニンフィア,2
10,Single,メラルバ,フライゴン,3
10,Single,メラルバ,ゾロアーク,4
10,Single,メラルバ,チラチーノ,5
10,Single,メラルバ,ジヘッド,6
10,Single,メラルバ,ペンドラー,7
10,Single,メラルバ,クレッフィ,8
10,Single,メラルバ,マニューラ,9
10,Single,メラルバ,テッポウオ,10
10,Single,ウルガモス,パッチラゴン,1
10,Single,ウルガモス,ウーラオス,2
10,Single,ウルガモス,アシレーヌ,3
10,Single,ウルガモス,マリルリ,4
10,Single,ウルガモス,オーロンゲ,5
10,Single,ウルガモス,ウーラオス,6
10,Single,ウルガモス,キュウコン,7
10,Single,ウルガモス,ナットレイ,8
10,Single,ウルガモス,ドサイドン,9
10,Single,ウルガモス,ホルード,10
10,Single,コバルオン,パッチラゴン,1
10,Single,コバルオン,アシレーヌ,2
10,Single,コバルオン,ウーラオス,3
10,Single,コバルオン,リザードン,4
10,Single,コバルオン,ウーラオス,5
10,Single,コバルオン,ロトム,6
10,Single,コバルオン,オーロンゲ,7
10,Single,コバルオン,ホルード,8
10,Single,コバルオン,キュウコン,9
10,Single,コバルオン,キングドラ,10
10,Single,テラキオン,パッチラゴン,1
10,Single,テラキオン,アシレーヌ,2
10,Single,テラキオン,リザードン,3
10,Single,テラキオン,ロトム,4
10,Single,テラキオン,ウーラオス,5
10,Single,テラキオン,ナットレイ,6
10,Single,テラキオン,サザンドラ,7
10,Single,テラキオン,ウルガモス,8
10,Single,テラキオン,オーロンゲ,9
10,Single,テラキオン,ギルガルド,10
10,Single,ビリジオン,パッチラゴン,1
10,Single,ビリジオン,アシレーヌ,2
10,Single,ビリジオン,ドサイドン,3
10,Single,ビリジオン,ロトム,4
10,Single,ビリジオン,リザードン,5
10,Single,ビリジオン,ギルガルド,6
10,Single,ビリジオン,サザンドラ,7
10,Single,ビリジオン,マリルリ,8
10,Single,ビリジオン,ウーラオス,9
10,Single,ビリジオン,カビゴン,10
